TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;SAN;1994;103;S;S;MERL;MER;0;900;900;I;10;140;0;;2
TC;ITA;10;SAN;1994;103;S;S;MERL;MER;0;900;900;I;10;145;0;;1
TC;ITA;10;SAN;1994;103;S;S;OCTO;VUL;0;350;350;F;1;95;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;ACA;0;50;50;I;1;145;0;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;BOG;0;200;200;M;5;135;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;BOG;0;200;200;M;5;140;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;BOG;0;200;200;M;5;145;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;BOG;0;200;200;M;5;150;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAGE;BOG;0;200;200;M;5;155;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;M;2;17;0;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;M;2;22;0;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;F;5;23;2;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;F;5;24;1;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;F;5;24;2;;1
TC;ITA;10;SAN;1994;103;S;S;PAPE;LON;m;50;50;F;5;27;2;;2
TC;ITA;10;SAN;1994;103;S;S;PHYI;BLE;0;50;50;I;2;90;0;;1
TC;ITA;10;SAN;1994;103;S;S;PHYI;BLE;0;50;50;I;2;95;0;;1
TC;ITA;10;SAN;1994;103;S;S;SPIC;FLE;0;100;100;M;3;150;1;;1
TC;ITA;10;SAN;1994;103;S;S;SPIC;FLE;0;100;100;M;3;155;1;;1
TC;ITA;10;SAN;1994;103;S;S;SPIC;FLE;0;100;100;M;3;160;1;;1
TC;ITA;10;SAN;1994;103;S;S;SPIC;FLE;0;100;100;F;1;145;1;;1
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;M;4;155;1;;2
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;M;4;170;1;;2
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;F;3;170;1;;2
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;F;3;175;1;;1
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;I;3;90;0;;1
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;I;3;95;0;;1
TC;ITA;10;SAN;1994;103;S;S;TRAC;TRA;0;300;300;I;3;110;0;;1
TC;ITA;10;SAN;1994;104;S;S;ELED;CIR;0;150;150;F;1;90;3;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;M;2;120;1;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;M;2;140;2;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;F;2;165;3;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;F;2;220;3;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;45;0;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;55;0;;4
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;60;0;;3
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;65;0;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;70;0;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;75;0;;1
TC;ITA;10;SAN;1994;104;S;S;ILLE;COI;0;700;700;I;12;80;0;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;M;7;130;1;;2
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;M;7;135;1;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;M;7;160;1;;2
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;M;7;165;1;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;M;7;185;1;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;F;2;145;1;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;F;2;165;1;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;I;8;80;0;;2
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;I;8;90;0;;3
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;I;8;100;0;;1
TC;ITA;10;SAN;1994;104;S;S;MERL;MER;0;250;250;I;8;105;0;;2
TC;ITA;10;SAN;1994;104;S;S;PAGE;ACA;0;30;30;M;1;155;1;;1
TC;ITA;10;SAN;1994;104;S;S;PAGE;ERY;0;100;100;F;1;200;1;;1
TC;ITA;10;SAN;1994;104;S;S;PAPE;LON;m;20;20;F;1;31;1;;1
TC;ITA;10;SAN;1994;104;S;S;SPIC;FLE;0;100;100;M;2;165;1;;1
TC;ITA;10;SAN;1994;104;S;S;SPIC;FLE;0;100;100;M;2;175;1;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;MED;0;40;40;M;1;120;1;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;M;1;170;1;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;75;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;80;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;85;0;;2
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;90;0;;8
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;95;0;;21
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;100;0;;22
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;105;0;;8
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;110;0;;6
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;115;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;120;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;130;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;135;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;140;0;;1
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;150;0;;2
TC;ITA;10;SAN;1994;104;S;S;TRAC;TRA;0;750;750;I;77;160;0;;1
TC;ITA;10;SAN;1994;105;S;S;ELED;CIR;0;450;450;M;4;60;2;;2
TC;ITA;10;SAN;1994;105;S;S;ELED;CIR;0;450;450;M;4;80;2;;1
TC;ITA;10;SAN;1994;105;S;S;ELED;CIR;0;450;450;M;4;80;3;;1
TC;ITA;10;SAN;1994;105;S;S;ELED;CIR;0;450;450;I;1;25;0;;1
TC;ITA;10;SAN;1994;105;S;S;ILLE;COI;0;400;400;M;3;130;3;;1
TC;ITA;10;SAN;1994;105;S;S;ILLE;COI;0;400;400;M;3;145;2;;1
TC;ITA;10;SAN;1994;105;S;S;ILLE;COI;0;400;400;M;3;165;3;;1
TC;ITA;10;SAN;1994;105;S;S;LOPH;BUD;0;550;550;M;1;355;4;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;M;8;130;1;;2
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;M;8;140;1;;2
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;M;8;150;1;;2
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;M;8;165;1;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;M;8;180;1;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;F;12;130;1;;2
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;F;12;145;1;;3
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;F;12;150;1;;5
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;F;12;160;1;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;F;12;170;1;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;75;0;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;80;0;;3
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;85;0;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;95;0;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;110;0;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;115;0;;1
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;120;0;;5
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;125;0;;3
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;130;0;;5
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;135;0;;2
TC;ITA;10;SAN;1994;105;S;S;MERL;MER;0;800;800;I;25;140;0;;2
TC;ITA;10;SAN;1994;105;S;S;PAGE;ACA;0;550;550;M;2;175;1;;1
TC;ITA;10;SAN;1994;105;S;S;PAGE;ACA;0;550;550;M;2;190;2;;1
TC;ITA;10;SAN;1994;105;S;S;PAGE;ACA;0;550;550;F;4;175;2;;1
TC;ITA;10;SAN;1994;105;S;S;PAGE;ACA;0;550;550;F;4;195;2;;2
TC;ITA;10;SAN;1994;105;S;S;PAGE;ACA;0;550;550;F;4;200;2;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;M;6;21;0;;2
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;M;6;22;0;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;M;6;23;0;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;M;6;24;0;;2
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;25;1;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;26;1;;3
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;26;2;;3
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;27;2;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;28;1;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;28;2;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;30;1;;1
TC;ITA;10;SAN;1994;105;S;S;PAPE;LON;m;150;150;F;12;32;1;;1
TC;ITA;10;SAN;1994;105;S;S;PHYI;BLE;0;100;100;M;2;200;1;;1
TC;ITA;10;SAN;1994;105;S;S;PHYI;BLE;0;100;100;M;2;210;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;145;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;150;1;;2
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;165;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;170;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;180;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;M;7;185;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;F;4;150;1;;1
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;F;4;160;1;;2
TC;ITA;10;SAN;1994;105;S;S;TRAC;TRA;0;300;300;F;4;180;1;;1
TC;ITA;10;SAN;1994;106;S;S;ELED;CIR;0;150;150;M;1;80;1;;1
TC;ITA;10;SAN;1994;106;S;S;LEPM;BOS;0;150;150;I;7;100;0;;1
TC;ITA;10;SAN;1994;106;S;S;LEPM;BOS;0;150;150;I;7;110;0;;4
TC;ITA;10;SAN;1994;106;S;S;LEPM;BOS;0;150;150;I;7;115;0;;1
TC;ITA;10;SAN;1994;106;S;S;LEPM;BOS;0;150;150;I;7;120;0;;1
TC;ITA;10;SAN;1994;106;S;S;LOPH;BUD;0;600;600;M;2;230;2;;1
TC;ITA;10;SAN;1994;106;S;S;LOPH;BUD;0;600;600;M;2;280;2;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;130;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;140;1;;2
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;145;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;150;1;;6
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;155;1;;5
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;160;1;;2
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;165;1;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;165;2;;2
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;M;23;190;2;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;125;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;130;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;135;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;140;1;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;145;1;;6
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;150;1;;9
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;155;1;;2
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;160;1;;5
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;165;1;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;170;1;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;180;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;F;36;185;1;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;I;12;125;0;;1
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;I;12;130;0;;4
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;I;12;135;0;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;I;12;140;0;;3
TC;ITA;10;SAN;1994;106;S;S;MERL;MER;0;1500;1500;I;12;150;0;;1
TC;ITA;10;SAN;1994;106;S;S;MICM;POU;0;150;150;M;2;235;1;;1
TC;ITA;10;SAN;1994;106;S;S;MICM;POU;0;150;150;M;2;240;1;;1
TC;ITA;10;SAN;1994;106;S;S;NEPR;NOR;m;20;20;F;1;36;1;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;23;0;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;25;0;;3
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;26;0;;5
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;27;0;;2
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;28;0;;5
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;29;0;;4
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;30;0;;2
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;M;24;31;0;;2
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;28;1;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;30;1;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;30;2;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;32;1;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;35;2;;4
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;36;2;;2
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;37;2;;1
TC;ITA;10;SAN;1994;106;S;S;PAPE;LON;m;500;500;F;12;39;2;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;F;1;225;1;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;65;0;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;70;0;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;75;0;;2
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;80;0;;4
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;85;0;;2
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;90;0;;4
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;95;0;;5
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;100;0;;10
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;105;0;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;110;0;;4
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;120;0;;1
TC;ITA;10;SAN;1994;106;S;S;PHYI;BLE;0;350;350;I;36;125;0;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;M;4;70;2;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;M;4;75;3;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;M;4;80;2;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;M;4;85;3;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;F;1;90;3;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;I;4;20;0;;1
TC;ITA;10;SAN;1994;107;S;S;ELED;CIR;0;900;900;I;4;25;0;;3
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;M;1;120;2;;1
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;F;1;125;2;;1
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;I;6;65;0;;2
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;I;6;70;0;;1
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;I;6;75;0;;1
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;I;6;80;0;;1
TC;ITA;10;SAN;1994;107;S;S;ILLE;COI;0;150;150;I;6;90;0;;1
TC;ITA;10;SAN;1994;107;S;S;LOPH;BUD;0;100;100;M;1;205;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;145;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;150;1;;2
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;155;1;;3
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;160;1;;2
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;165;1;;3
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;170;1;;2
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;175;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;180;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;M;16;190;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;140;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;145;1;;2
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;150;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;155;1;;4
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;160;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;165;1;;7
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;170;1;;4
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;175;1;;5
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;180;1;;2
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;185;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;F;29;200;1;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;50;0;;3
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;55;0;;9
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;60;0;;13
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;65;0;;23
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;70;0;;36
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;75;0;;56
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;80;0;;50
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;85;0;;28
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;90;0;;14
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;95;0;;14
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;100;0;;6
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;105;0;;5
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;110;0;;3
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;125;0;;1
TC;ITA;10;SAN;1994;107;S;S;MERL;MER;0;2500;2500;I;262;135;0;;1
TC;ITA;10;SAN;1994;107;S;S;PAGE;BOG;0;250;250;M;5;150;1;;1
TC;ITA;10;SAN;1994;107;S;S;PAGE;BOG;0;250;250;M;5;155;1;;1
TC;ITA;10;SAN;1994;107;S;S;PAGE;BOG;0;250;250;M;5;160;1;;2
TC;ITA;10;SAN;1994;107;S;S;PAGE;BOG;0;250;250;M;5;165;1;;1
TC;ITA;10;SAN;1994;107;S;S;PAPE;LON;m;50;50;M;2;15;0;;1
TC;ITA;10;SAN;1994;107;S;S;PAPE;LON;m;50;50;M;2;23;0;;1
TC;ITA;10;SAN;1994;107;S;S;PAPE;LON;m;50;50;F;2;28;1;;1
TC;ITA;10;SAN;1994;107;S;S;PAPE;LON;m;50;50;F;2;35;2;;1
TC;ITA;10;SAN;1994;107;S;S;PHYI;BLE;0;50;50;I;3;90;0;;1
TC;ITA;10;SAN;1994;107;S;S;PHYI;BLE;0;50;50;I;3;95;0;;1
TC;ITA;10;SAN;1994;107;S;S;PHYI;BLE;0;50;50;I;3;110;0;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;M;5;165;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;M;5;170;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;M;5;175;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;M;5;180;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;M;5;195;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;F;1;165;1;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;80;0;;1
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;85;0;;2
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;90;0;;4
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;95;0;;17
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;100;0;;19
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;105;0;;25
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;110;0;;15
TC;ITA;10;SAN;1994;107;S;S;TRAC;TRA;0;1000;1000;I;84;115;0;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;70;2;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;75;2;;2
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;85;2;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;85;3;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;90;2;;3
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;90;3;;2
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;95;3;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;M;12;110;2;;1
TC;ITA;10;SAN;1994;108;S;S;ELED;CIR;0;2100;2100;F;1;110;3;;1
TC;ITA;10;SAN;1994;108;S;S;LEPM;BOS;0;50;50;I;2;130;0;;2
TC;ITA;10;SAN;1994;108;S;S;LOPH;BUD;0;600;600;M;1;225;1;;1
TC;ITA;10;SAN;1994;108;S;S;LOPH;BUD;0;600;600;F;1;310;1;;1
TC;ITA;10;SAN;1994;108;S;S;MERL;MER;0;500;500;F;3;210;1;;1
TC;ITA;10;SAN;1994;108;S;S;MERL;MER;0;500;500;F;3;275;1;;1
TC;ITA;10;SAN;1994;108;S;S;MERL;MER;0;500;500;F;3;290;1;;1
TC;ITA;10;SAN;1994;108;S;S;NEPR;NOR;m;50;50;F;2;27;1;;1
TC;ITA;10;SAN;1994;108;S;S;NEPR;NOR;m;50;50;F;2;39;1;;1
TC;ITA;10;SAN;1994;108;S;S;PHYI;BLE;0;250;250;M;1;190;1;;1
