TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;95;ND;ND;75
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;100;ND;ND;53
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;105;ND;ND;72
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;110;ND;ND;79
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;115;ND;ND;42
TC;ITA;18;MIZ;2021;8;16;160;S;S;Ao;ENGR;ENC;0;49920;3120;N;523;120;ND;ND;7
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;LOPH;BUD;0;4600;4600;F;2;515;2;C;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;LOPH;BUD;0;4600;4600;F;2;570;2;B;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Bst;SQUI;MAN;m;30;30;F;1;26;2;E;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SARD;PIL;0;250;250;N;16;120;ND;ND;3
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SARD;PIL;0;250;250;N;16;125;ND;ND;10
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SARD;PIL;0;250;250;N;16;130;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SARD;PIL;0;250;250;N;16;135;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;TRAC;MED;0;5;5;N;1;80;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;BOOP;BOO;0;60;60;N;3;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;BOOP;BOO;0;60;60;N;3;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;BOOP;BOO;0;60;60;N;3;145;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SCOM;PNE;0;50;50;N;6;85;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SCOM;PNE;0;50;50;N;6;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SCOM;PNE;0;50;50;N;6;125;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SCOM;PNE;0;50;50;N;6;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SPIC;FLE;0;40;40;N;2;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;SPIC;FLE;0;40;40;N;2;150;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;TRIG;LUC;0;90;90;N;2;165;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;TRIG;LUC;0;90;90;N;2;170;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;TRIS;CAP;0;15;15;N;1;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;60;ND;ND;3
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;65;ND;ND;38
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;70;ND;ND;63
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;75;ND;ND;146
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;80;ND;ND;99
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;85;ND;ND;99
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;90;ND;ND;64
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;95;ND;ND;39
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;100;ND;ND;17
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;105;ND;ND;28
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;110;ND;ND;25
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;ENGR;ENC;0;29280;1830;N;631;115;ND;ND;10
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;85;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;90;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;95;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;100;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;110;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;115;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;120;0;;4
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;125;0;;3
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;130;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;I;22;135;0;;5
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;140;1;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;140;1;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;N;9;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;145;1;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;145;2;A;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;150;1;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;150;1;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;150;2;A;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;N;9;150;ND;ND;5
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;155;1;;4
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;N;9;160;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;170;1;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;170;2;A;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;N;9;170;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;M;7;185;2;A;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;230;1;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MERL;MER;0;1220;1220;F;13;235;1;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;OCTO;VUL;0;85;85;F;1;65;1;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;40;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;45;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;50;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;55;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;60;0;;5
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;65;0;;4
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;I;20;75;0;;4
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;N;7;80;ND;ND;4
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;N;7;85;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;N;7;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;N;7;100;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;ILLE;COI;0;465;465;F;1;140;3;A;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;LOLI;VUL;0;50;50;I;11;30;0;;5
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;LOLI;VUL;0;50;50;I;11;35;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;LOLI;VUL;0;50;50;I;11;40;0;;2
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;LOLI;VUL;0;50;50;I;11;45;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;C;LOLI;VUL;0;50;50;I;11;75;0;;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;Ao;MULL;BAR;0;20;20;M;1;120;2;B;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;B;PAPE;LON;m;40;40;M;1;18;2;D;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;B;PAPE;LON;m;40;40;F;3;26;2;B;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;B;PAPE;LON;m;40;40;F;3;26;2;D;1
TC;ITA;18;MIZ;2021;8;16;112;S;S;B;PAPE;LON;m;40;40;F;3;29;2;C;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;65;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;70;ND;ND;3
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;75;ND;ND;16
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;80;ND;ND;39
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;85;ND;ND;65
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;90;ND;ND;61
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;95;ND;ND;52
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;100;ND;ND;40
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;105;ND;ND;51
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;110;ND;ND;23
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;115;ND;ND;8
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ENGR;ENC;0;1700;1700;N;360;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;160;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;165;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;175;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;180;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;190;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRIG;LUC;0;80;80;N;6;245;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;60;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;65;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;70;ND;ND;4
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;75;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;85;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;95;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;100;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;MED;0;60;60;N;12;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SARD;PIL;0;40;40;N;23;115;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SARD;PIL;0;40;40;N;23;120;ND;ND;8
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SARD;PIL;0;40;40;N;23;125;ND;ND;12
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SARD;PIL;0;40;40;N;23;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SCOM;PNE;0;30;30;N;3;110;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SCOM;PNE;0;30;30;N;3;120;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SCOM;PNE;0;30;30;N;3;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;DIPL;ANN;0;20;20;N;1;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;95;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;100;ND;ND;3
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;105;ND;ND;7
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;110;ND;ND;7
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;115;ND;ND;12
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;120;ND;ND;4
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;125;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;130;ND;ND;5
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;135;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;SPIC;FLE;0;440;440;N;46;155;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;80;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;95;ND;ND;4
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;100;ND;ND;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;105;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;110;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;TRAC;TRA;0;110;110;N;11;150;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;ZEUS;FAB;0;10;10;N;1;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;PAGE;ERY;0;20;20;F;1;125;2;A;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Bst;SQUI;MAN;m;45;45;M;1;30;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;I;7;85;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;I;7;100;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;I;7;105;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;I;7;115;0;;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;I;7;135;0;;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;N;3;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;N;3;145;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MERL;MER;0;122;122;N;3;150;ND;ND;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ao;MULL;BAR;0;45;45;M;2;125;2;B;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;Ae;RAJA;AST;0;25;25;F;1;160;1;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;20;0;;3
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;25;0;;4
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;30;0;;3
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;35;0;;4
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;45;0;;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;50;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;80;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;LOLI;VUL;0;80;80;I;19;85;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;ILLE;COI;0;25;25;I;4;40;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;ILLE;COI;0;25;25;I;4;55;0;;2
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;ILLE;COI;0;25;25;I;4;70;0;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;OCTO;VUL;0;230;230;F;1;60;1;;1
TC;ITA;18;MIZ;2021;8;16;109;S;S;C;OCTO;VUL;0;230;230;M;1;85;2;A;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;HELI;DAC;0;5;5;N;1;50;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;BOOP;BOO;0;45;45;N;1;150;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SPIC;SMA;0;20;20;N;1;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;75;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;80;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;85;ND;ND;5
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;90;ND;ND;6
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;95;ND;ND;4
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;100;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;110;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRIS;CAP;0;210;210;N;23;115;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;65;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;75;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;85;ND;ND;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;90;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;95;ND;ND;6
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;100;ND;ND;12
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;105;ND;ND;4
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;110;ND;ND;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;TRA;0;290;290;N;34;115;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;MED;0;15;15;N;3;75;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;MED;0;15;15;N;3;80;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;TRAC;MED;0;15;15;N;3;95;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;130;ND;ND;6
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;135;ND;ND;16
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;140;ND;ND;15
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;145;ND;ND;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;150;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;SARD;PIL;0;600;600;N;45;160;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;LOPH;BUD;0;210;210;F;1;235;1;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;100;ND;ND;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;105;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;110;ND;ND;8
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;115;ND;ND;52
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;120;ND;ND;113
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;125;ND;ND;65
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;130;ND;ND;6
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;135;ND;ND;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;ENGR;ENC;0;2640;2640;N;254;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;35;0;;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;40;0;;4
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;45;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;50;0;;4
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;55;0;;7
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;60;0;;9
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;65;0;;13
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;70;0;;16
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;I;76;75;0;;20
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;N;22;80;ND;ND;10
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;N;22;85;ND;ND;9
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;N;22;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;N;22;105;ND;ND;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;M;2;115;3;B;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;M;2;125;3;B;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;C;ILLE;COI;0;1435;1435;F;1;155;3;A;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;80;0;;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;85;0;;2
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;90;0;;3
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;95;0;;4
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;100;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;105;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;115;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;120;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;125;0;;1
TC;ITA;18;MIZ;2021;8;17;138;S;S;Ao;MERL;MER;0;605;605;I;20;130;0;;1
