"Survey";"Year";"Haul";"Month";"Stratum";"SweptSurface";"Lat";"Long";"Depth"
"MEDITS-GSA18";1994;35;7;5;0.096;40.95617;18.78742;518
"MEDITS-GSA18";1994;36;7;5;0.091;40.69083;18.984;583
"MEDITS-GSA18";1994;37;7;5;0.1;40.63433;19.01317;505
"MEDITS-GSA18";1994;38;7;5;0.093;40.575;19.00875;542
"MEDITS-GSA18";1994;39;7;5;0.091;40.52092;19.02917;547.5
"MEDITS-GSA18";1994;40;7;5;0.09;40.4715;19.06833;531.5
"MEDITS-GSA18";1994;75;6;2;0.044;40.23608;18.52592;90.5
"MEDITS-GSA18";1994;76;6;2;0.044;40.34267;18.42458;89.5
"MEDITS-GSA18";1994;77;6;4;0.09;40.38908;18.61608;337.5
"MEDITS-GSA18";1994;78;6;5;0.09;40.44617;18.63192;505
"MEDITS-GSA18";1994;79;6;3;0.043;40.43483;18.51992;116
"MEDITS-GSA18";1994;80;6;1;0.047;41.12975;16.959;41.5
"MEDITS-GSA18";1994;81;6;3;0.044;40.65192;18.49067;142
"MEDITS-GSA18";1994;82;6;4;0.096;40.68225;18.49775;292
"MEDITS-GSA18";1994;83;6;3;0.046;40.6615;18.393;119.5
"MEDITS-GSA18";1994;84;6;3;0.045;40.57625;18.4865;112
"MEDITS-GSA18";1994;85;6;4;0.09;40.68833;18.52925;409
"MEDITS-GSA18";1994;86;6;5;0.093;40.65517;18.59142;546
"MEDITS-GSA18";1994;87;6;5;0.09;40.59308;18.62075;562
"MEDITS-GSA18";1994;88;6;2;0.045;40.574;18.28292;92
"MEDITS-GSA18";1994;89;6;3;0.045;40.6825;18.36783;121
"MEDITS-GSA18";1994;90;6;3;0.045;40.66275;18.362;117.5
"MEDITS-GSA18";1994;91;6;5;0.093;40.73875;18.50175;548.5
"MEDITS-GSA18";1994;92;6;4;0.093;40.63275;18.5545;323
"MEDITS-GSA18";1994;93;6;3;0.045;40.70025;18.32908;122.5
"MEDITS-GSA18";1994;94;6;4;0.093;40.74225;18.41775;390.5
"MEDITS-GSA18";1994;95;6;3;0.046;40.71267;18.29058;123
"MEDITS-GSA18";1994;96;6;4;0.093;40.75842;18.34967;354.5
"MEDITS-GSA18";1994;97;6;3;0.046;40.80642;17.96675;109.5
"MEDITS-GSA18";1994;98;6;5;0.093;40.76408;18.43908;563.5
"MEDITS-GSA18";1994;99;6;1;0.045;41.11383;17.01017;43.5
"MEDITS-GSA18";1994;100;6;1;0.044;41.20975;16.71283;42.5
"MEDITS-GSA18";1994;101;6;2;0.043;40.86833;17.55167;58.5
"MEDITS-GSA18";1994;102;6;3;0.046;41.133;17.18992;113.5
"MEDITS-GSA18";1994;103;6;3;0.046;41.16733;17.13433;118.5
"MEDITS-GSA18";1994;104;6;2;0.044;41.13092;17.05142;83.5
"MEDITS-GSA18";1994;105;6;1;0.044;41.20883;16.77375;49
"MEDITS-GSA18";1994;106;6;3;0.046;41.20458;16.96425;109.5
"MEDITS-GSA18";1994;107;6;3;0.046;41.19633;17.02183;103.5
"MEDITS-GSA18";1994;108;6;2;0.044;41.36425;16.57583;67
"MEDITS-GSA18";1994;109;6;1;0.043;41.26175;16.5875;34
"MEDITS-GSA18";1994;110;6;3;0.045;41.37683;16.865;111
"MEDITS-GSA18";1994;111;6;3;0.043;41.33042;16.83917;106
"MEDITS-GSA18";1994;112;6;2;0.045;41.31767;16.5875;58
"MEDITS-GSA18";1994;113;6;3;0.044;41.46483;16.84617;114.5
"MEDITS-GSA18";1994;114;6;2;0.044;41.29992;16.59325;53
"MEDITS-GSA18";1994;115;6;1;0.043;41.2695;16.54292;29.5
"MEDITS-GSA18";1994;116;6;5;0.09;41.50842;17.14892;528.5
"MEDITS-GSA18";1994;117;6;1;0.041;41.78792;16.3635;49.5
"MEDITS-GSA18";1994;118;6;1;0.044;41.73125;16.38767;49
"MEDITS-GSA18";1994;119;6;1;0.042;41.70008;16.3445;34.5
"MEDITS-GSA18";1994;120;6;1;0.042;41.66608;16.324;28
"MEDITS-GSA18";1994;121;6;1;0.042;41.67008;16.31392;26
"MEDITS-GSA18";1994;122;6;1;0.034;41.62417;16.3205;29
"MEDITS-GSA18";1994;123;6;1;0.04;41.587;16.34233;35.5
"MEDITS-GSA18";1994;124;6;1;0.042;41.43408;16.41583;44
"MEDITS-GSA18";1994;125;6;1;0.042;41.40933;16.44992;47.5
"MEDITS-GSA18";1994;126;6;2;0.045;41.76033;16.39883;55.5
"MEDITS-GSA18";1994;127;6;2;0.045;41.57833;16.49467;71.5
"MEDITS-GSA18";1994;128;6;2;0.045;41.55467;16.51975;75
"MEDITS-GSA18";1994;129;6;2;0.044;41.59183;16.44092;58.5
"MEDITS-GSA18";1994;130;6;2;0.045;41.52542;16.55517;79.5
"MEDITS-GSA18";1994;131;6;2;0.045;41.48367;16.56358;78
"MEDITS-GSA18";1994;132;6;3;0.046;41.914;16.61925;119
"MEDITS-GSA18";1994;133;6;3;0.046;41.89517;16.65942;128
"MEDITS-GSA18";1994;134;6;3;0.046;41.86033;16.67817;120
"MEDITS-GSA18";1994;135;6;3;0.048;41.53133;16.83567;119.5
"MEDITS-GSA18";1994;136;6;3;0.043;41.3115;16.92317;112
"MEDITS-GSA18";1994;137;6;3;0.045;41.43167;16.87133;116
"MEDITS-GSA18";1994;138;6;3;0.048;41.26633;16.93242;112.5
"MEDITS-GSA18";1994;139;6;4;0.071;41.94883;16.80525;218.5
"MEDITS-GSA18";1994;140;6;4;0.071;41.90517;16.83617;226.5
"MEDITS-GSA18";1994;141;6;4;0.072;41.86483;16.85475;230
"MEDITS-GSA18";1994;142;6;4;0.093;41.58508;17.07;437.5
"MEDITS-GSA18";1994;143;6;5;0.097;42.01275;16.99325;519
"MEDITS-GSA18";1994;144;6;5;0.093;42.071;16.99125;519.5
"MEDITS-GSA18";1994;145;6;5;0.09;41.49867;17.15708;524.5
"MEDITS-GSA18";1994;146;6;5;0.09;41.54917;17.16167;530.5
"MEDITS-GSA18";1994;1;8;1;0.042;41.62825;19.354;47.5
"MEDITS-GSA18";1994;2;8;1;0.046;41.06933;19.38383;39.5
"MEDITS-GSA18";1994;4;8;2;0.044;41.5775;19.24875;84.5
"MEDITS-GSA18";1994;6;8;2;0.045;41.46667;19.259;97
"MEDITS-GSA18";1994;7;8;2;0.039;41.28008;19.17583;89.5
"MEDITS-GSA18";1994;8;8;2;0.044;41.11842;19.34825;62
"MEDITS-GSA18";1994;10;8;2;0.033;40.79808;19.191;88.5
"MEDITS-GSA18";1994;11;8;2;0.039;40.76525;19.19042;89
"MEDITS-GSA18";1994;12;8;2;0.042;40.8835;19.18675;94
"MEDITS-GSA18";1994;13;8;2;0.041;40.9265;19.19267;93
"MEDITS-GSA18";1994;14;8;3;0.042;41.4095;19.11533;115
"MEDITS-GSA18";1994;15;8;3;0.044;41.36742;19.12417;110.5
"MEDITS-GSA18";1994;16;8;3;0.039;40.85067;19.15917;103.5
"MEDITS-GSA18";1994;17;8;3;0.042;40.7445;19.15783;106.5
"MEDITS-GSA18";1994;19;8;3;0.043;40.60383;19.16275;160.5
"MEDITS-GSA18";1994;21;8;3;0.043;40.67817;19.12175;162.5
"MEDITS-GSA18";1994;22;8;3;0.043;40.64983;19.13367;165.5
"MEDITS-GSA18";1994;23;8;3;0.043;40.57083;19.18625;145.5
"MEDITS-GSA18";1994;24;8;4;0.09;41.21575;18.85392;307.5
"MEDITS-GSA18";1994;25;8;4;0.09;41.152;18.84967;305
"MEDITS-GSA18";1994;26;8;4;0.089;41.0975;18.86517;293.5
"MEDITS-GSA18";1994;27;8;4;0.089;40.74158;18.99733;333
"MEDITS-GSA18";1994;28;8;4;0.089;40.65058;19.06442;308.5
"MEDITS-GSA18";1994;30;8;4;0.083;40.5245;19.12083;294
"MEDITS-GSA18";1994;31;8;4;0.09;40.47525;19.15667;255.5
"MEDITS-GSA18";1994;32;8;5;0.09;40.99158;18.77967;544
"MEDITS-GSA18";1994;33;8;5;0.09;40.83767;18.86608;536.5
"MEDITS-GSA18";1994;35;8;5;0.09;40.90492;18.82392;533.5
"MEDITS-GSA18";1994;36;8;5;0.091;40.67508;18.9925;586.5
"MEDITS-GSA18";1994;38;8;5;0.09;40.609;19.00633;557.5
"MEDITS-GSA18";1994;39;8;5;0.091;40.54958;19.02333;504
"MEDITS-GSA18";1994;40;8;5;0.082;40.50158;19.05117;522.5
"MEDITS-GSA18";1994;75;8;2;0.044;40.23342;18.52975;91
"MEDITS-GSA18";1994;76;8;2;0.044;40.31217;18.44525;85.5
"MEDITS-GSA18";1994;77;8;4;0.09;40.3905;18.61625;318.5
"MEDITS-GSA18";1994;78;8;5;0.093;40.44767;18.63425;520.5
"MEDITS-GSA18";1994;79;8;3;0.043;40.42842;18.54092;123.5
"MEDITS-GSA18";1994;80;7;1;0.042;41.13133;16.95292;41
"MEDITS-GSA18";1994;81;8;3;0.045;40.62992;18.49683;135.5
"MEDITS-GSA18";1994;83;8;3;0.045;40.65275;18.4415;126
"MEDITS-GSA18";1994;84;8;3;0.045;40.57533;18.49608;113
"MEDITS-GSA18";1994;85;8;4;0.09;40.67192;18.52833;375.5
"MEDITS-GSA18";1994;86;8;5;0.09;40.63392;18.596;553
"MEDITS-GSA18";1994;88;8;2;0.042;40.58383;18.28242;93
"MEDITS-GSA18";1994;89;8;3;0.043;40.67658;18.4;127
"MEDITS-GSA18";1994;90;8;3;0.043;40.648;18.40292;119
"MEDITS-GSA18";1994;93;7;3;0.045;40.67767;18.31775;119
"MEDITS-GSA18";1994;94;8;4;0.09;40.718;18.4715;333.5
"MEDITS-GSA18";1994;95;7;3;0.043;40.70058;18.30117;120
"MEDITS-GSA18";1994;96;8;4;0.09;40.735;18.40625;271
"MEDITS-GSA18";1994;97;7;3;0.045;40.794;17.99975;109.5
"MEDITS-GSA18";1994;98;8;5;0.09;40.77142;18.39917;565.5
"MEDITS-GSA18";1994;99;7;1;0.044;41.11042;17.004;48.5
"MEDITS-GSA18";1994;100;7;1;0.041;41.20275;16.73083;42
"MEDITS-GSA18";1994;101;7;2;0.043;40.86867;17.55292;59
"MEDITS-GSA18";1994;102;7;3;0.046;41.11458;17.23567;115.5
"MEDITS-GSA18";1994;103;7;3;0.045;41.14267;17.18158;115.5
"MEDITS-GSA18";1994;104;7;2;0.046;41.13017;17.06367;89.5
"MEDITS-GSA18";1994;105;7;2;0.044;41.19508;16.79392;55.5
"MEDITS-GSA18";1994;106;7;3;0.046;41.24342;16.97367;113
"MEDITS-GSA18";1994;107;7;3;0.046;41.17017;17.128;118
"MEDITS-GSA18";1994;108;7;2;0.041;41.36142;16.53775;68
"MEDITS-GSA18";1994;109;7;1;0.043;41.25983;16.59642;38
"MEDITS-GSA18";1994;110;7;3;0.043;41.43842;16.84442;112
"MEDITS-GSA18";1994;111;7;3;0.043;41.40933;16.82058;108
"MEDITS-GSA18";1994;112;7;2;0.042;41.32433;16.56475;54.5
"MEDITS-GSA18";1994;113;7;3;0.043;41.47167;16.851;117.5
"MEDITS-GSA18";1994;116;7;5;0.09;41.54092;17.1545;521.5
"MEDITS-GSA18";1994;117;7;1;0.041;41.7915;16.36517;45.5
"MEDITS-GSA18";1994;118;7;1;0.041;41.67558;16.38992;46.5
"MEDITS-GSA18";1994;121;7;1;0.041;41.7105;16.31517;25
"MEDITS-GSA18";1994;123;7;1;0.041;41.516;16.4015;44.5
"MEDITS-GSA18";1994;124;7;1;0.044;41.63575;16.40417;49.5
"MEDITS-GSA18";1994;125;7;1;0.042;41.444;16.42725;47
"MEDITS-GSA18";1994;126;7;2;0.042;41.6905;16.41242;61
"MEDITS-GSA18";1994;128;7;2;0.044;41.57533;16.48683;70
"MEDITS-GSA18";1994;129;7;2;0.04;41.60692;16.43058;56
"MEDITS-GSA18";1994;131;7;2;0.042;41.51708;16.52508;74.5
"MEDITS-GSA18";1994;132;7;3;0.043;41.92475;16.61283;119
"MEDITS-GSA18";1994;133;7;3;0.043;41.903;16.64958;127.5
"MEDITS-GSA18";1994;134;7;3;0.045;41.86275;16.676;120
"MEDITS-GSA18";1994;135;7;3;0.043;41.51333;16.85667;122.5
"MEDITS-GSA18";1994;136;7;3;0.046;41.30592;16.95;120
"MEDITS-GSA18";1994;137;7;3;0.043;41.55042;16.86575;127.5
"MEDITS-GSA18";1994;138;7;3;0.049;41.23008;17.01367;116
"MEDITS-GSA18";1994;139;7;4;0.086;41.93225;16.81392;218.5
"MEDITS-GSA18";1994;142;7;4;0.09;41.52917;17.08208;400
"MEDITS-GSA18";1994;143;7;5;0.09;42.03625;16.99508;528
"MEDITS-GSA18";1994;144;7;5;0.09;42.09158;16.99617;508
"MEDITS-GSA18";1994;146;7;5;0.097;41.52792;17.16675;550
"MEDITS-GSA18";1994;1;7;1;0.043;41.63333;19.36225;44.5
"MEDITS-GSA18";1994;2;7;1;0.044;41.09375;19.38208;41.5
"MEDITS-GSA18";1994;4;7;2;0.044;41.5685;19.24683;87
"MEDITS-GSA18";1994;6;7;2;0.043;41.4685;19.25675;98
"MEDITS-GSA18";1994;7;7;2;0.044;41.32342;19.14708;100
"MEDITS-GSA18";1994;8;7;2;0.041;41.12208;19.34317;64
"MEDITS-GSA18";1994;10;7;2;0.039;40.84933;19.25625;75
"MEDITS-GSA18";1994;11;7;2;0.037;40.81875;19.24733;75.5
"MEDITS-GSA18";1994;12;7;2;0.037;40.88333;19.26175;76
"MEDITS-GSA18";1994;13;7;2;0.039;40.93867;19.2695;77
"MEDITS-GSA18";1994;14;7;3;0.046;41.39025;19.10725;112
"MEDITS-GSA18";1994;15;7;3;0.044;41.35625;19.12692;109
"MEDITS-GSA18";1994;16;7;3;0.04;40.77558;19.08125;155
"MEDITS-GSA18";1994;17;7;3;0.04;40.70867;19.10542;163.5
"MEDITS-GSA18";1994;19;7;3;0.042;40.58533;19.17392;157.5
"MEDITS-GSA18";1994;21;7;3;0.038;40.63958;19.13725;160
"MEDITS-GSA18";1994;22;7;3;0.043;40.61158;19.15958;160
"MEDITS-GSA18";1994;23;7;3;0.043;40.55975;19.18833;152
"MEDITS-GSA18";1994;24;7;4;0.09;41.19392;18.86692;300.5
"MEDITS-GSA18";1994;25;7;4;0.084;41.143;18.857;301
"MEDITS-GSA18";1994;26;7;4;0.089;41.09017;18.86542;295
"MEDITS-GSA18";1994;27;7;4;0.089;40.735;18.9915;333.5
"MEDITS-GSA18";1994;28;7;4;0.089;40.57883;19.09233;315.5
"MEDITS-GSA18";1994;30;7;4;0.087;40.51708;19.12258;303
"MEDITS-GSA18";1994;31;7;4;0.087;40.46742;19.14025;298.5
"MEDITS-GSA18";1994;32;7;5;0.09;40.98475;18.79025;553
"MEDITS-GSA18";1994;33;7;5;0.09;40.86325;18.85142;542.5
"MEDITS-GSA18";1994;35;7;5;0.09;40.91617;18.81092;534.5
"MEDITS-GSA18";1994;36;7;5;0.091;40.79833;18.89058;546
"MEDITS-GSA18";1994;38;7;5;0.09;40.67867;18.9915;585.5
"MEDITS-GSA18";1994;39;7;5;0.085;40.62075;18.99658;602
"MEDITS-GSA18";1994;40;7;5;0.09;40.56517;19.0115;534
"MEDITS-GSA18";1994;75;7;2;0.044;40.25883;18.47992;80.5
"MEDITS-GSA18";1994;76;7;2;0.044;40.317;18.42875;77.5
"MEDITS-GSA18";1994;77;7;4;0.081;40.40258;18.61242;312
"MEDITS-GSA18";1994;78;7;5;0.09;40.449;18.63358;513.5
"MEDITS-GSA18";1994;79;7;3;0.045;40.43067;18.547;120.5
"MEDITS-GSA18";1994;80;7;1;0.041;41.13008;16.95033;37
"MEDITS-GSA18";1994;81;7;3;0.047;40.65;18.47975;139
"MEDITS-GSA18";1994;83;7;3;0.049;40.63533;18.41792;117
"MEDITS-GSA18";1994;84;7;3;0.042;40.58858;18.49517;116
"MEDITS-GSA18";1994;85;7;4;0.084;40.67808;18.53833;462.5
"MEDITS-GSA18";1994;86;7;5;0.09;40.63525;18.59783;531
"MEDITS-GSA18";1994;88;7;2;0.045;40.55358;18.30142;93
"MEDITS-GSA18";1994;89;7;3;0.046;40.67875;18.39267;125
"MEDITS-GSA18";1994;90;7;3;0.046;40.69275;18.35308;125
"MEDITS-GSA18";1994;93;7;3;0.046;40.66208;18.43217;128
"MEDITS-GSA18";1994;94;7;4;0.086;40.70875;18.47367;348
"MEDITS-GSA18";1994;95;7;3;0.046;40.69183;18.3105;119.5
"MEDITS-GSA18";1994;96;7;4;0.083;40.73967;18.41267;355
"MEDITS-GSA18";1994;97;7;3;0.046;40.79833;17.97608;109.5
"MEDITS-GSA18";1994;98;7;5;0.09;40.76775;18.40842;502
"MEDITS-GSA18";1994;99;7;1;0.042;41.12158;16.98508;38.5
"MEDITS-GSA18";1994;100;6;1;0.044;41.2055;16.72175;42.5
"MEDITS-GSA18";1994;101;7;2;0.043;40.869;17.5555;59.5
"MEDITS-GSA18";1994;102;7;3;0.043;41.14675;17.15758;115
"MEDITS-GSA18";1994;103;7;3;0.045;41.16392;17.11425;114
"MEDITS-GSA18";1994;104;7;2;0.043;41.13158;17.05067;83
"MEDITS-GSA18";1994;105;6;2;0.043;41.22;16.78175;70
"MEDITS-GSA18";1994;106;7;3;0.046;41.21633;17.01717;112
"MEDITS-GSA18";1994;107;7;3;0.043;41.19467;17.07875;117
"MEDITS-GSA18";1994;108;7;2;0.042;41.34725;16.57117;62.5
"MEDITS-GSA18";1994;109;7;1;0.043;41.25758;16.57075;30.5
"MEDITS-GSA18";1994;110;6;3;0.046;41.44642;16.83158;130
"MEDITS-GSA18";1994;111;6;3;0.043;41.40608;16.85192;110.5
"MEDITS-GSA18";1994;112;6;2;0.042;41.31233;16.57792;54
"MEDITS-GSA18";1994;113;6;3;0.043;41.48575;16.84192;116.5
"MEDITS-GSA18";1994;116;7;5;0.084;41.52408;17.15333;546.5
"MEDITS-GSA18";1994;117;7;1;0.041;41.76558;16.35158;38.5
"MEDITS-GSA18";1994;118;7;1;0.041;41.72117;16.35175;36.5
"MEDITS-GSA18";1994;121;7;1;0.044;41.68883;16.32708;29
"MEDITS-GSA18";1994;123;7;1;0.042;41.522;16.38675;43
"MEDITS-GSA18";1994;124;7;1;0.042;41.59983;16.38942;45.5
"MEDITS-GSA18";1994;125;7;1;0.041;41.44142;16.42225;45
"MEDITS-GSA18";1994;126;7;2;0.042;41.69267;16.41808;56.5
"MEDITS-GSA18";1994;128;7;2;0.044;41.56967;16.5185;77
"MEDITS-GSA18";1994;129;7;2;0.042;41.63733;16.424;56
"MEDITS-GSA18";1994;131;7;2;0.042;41.48767;16.5365;74.5
"MEDITS-GSA18";1994;132;7;3;0.043;41.91642;16.63225;128
"MEDITS-GSA18";1994;133;7;3;0.045;41.89058;16.65783;125
"MEDITS-GSA18";1994;134;7;3;0.043;41.85375;16.663;115
"MEDITS-GSA18";1994;135;7;3;0.043;41.81208;16.64483;103
"MEDITS-GSA18";1994;136;7;3;0.043;41.32767;16.82667;103.5
"MEDITS-GSA18";1994;137;7;3;0.043;41.51717;16.8;111
"MEDITS-GSA18";1994;138;7;3;0.043;41.25417;16.94325;112.5
"MEDITS-GSA18";1994;139;7;4;0.089;41.94033;16.80667;217.5
"MEDITS-GSA18";1994;142;7;4;0.084;41.44608;17.13017;374
"MEDITS-GSA18";1994;143;7;5;0.09;42.02017;16.99417;523.5
"MEDITS-GSA18";1994;144;7;5;0.075;42.07475;16.99817;543.5
"MEDITS-GSA18";1994;146;7;5;0.09;41.51633;17.17033;560.5
"MEDITS-GSA18";1994;1;7;1;0.042;41.61092;19.34867;49
"MEDITS-GSA18";1994;2;7;1;0.042;41.09392;19.38;42.5
"MEDITS-GSA18";1994;4;7;2;0.044;41.5475;19.24975;90
"MEDITS-GSA18";1994;6;7;2;0.045;41.46858;19.25733;97
"MEDITS-GSA18";1994;7;7;2;0.047;41.32208;19.1445;97.5
"MEDITS-GSA18";1994;8;7;2;0.046;41.114;19.3455;62.5
"MEDITS-GSA18";1994;10;7;2;0.043;40.86625;19.25533;76
"MEDITS-GSA18";1994;11;7;2;0.043;40.822;19.24217;77
"MEDITS-GSA18";1994;12;7;2;0.045;40.90992;19.26808;75.5
"MEDITS-GSA18";1994;13;7;2;0.043;40.94733;19.27233;76
"MEDITS-GSA18";1994;14;7;3;0.046;41.38517;19.12017;112.5
"MEDITS-GSA18";1994;15;7;3;0.046;41.3665;19.11375;109
"MEDITS-GSA18";1994;16;7;3;0.044;40.75975;19.08617;157.5
"MEDITS-GSA18";1994;17;7;3;0.037;40.69592;19.10792;162
"MEDITS-GSA18";1994;19;7;3;0.044;40.56267;19.18867;146
"MEDITS-GSA18";1994;21;7;3;0.044;40.64758;19.13758;161
"MEDITS-GSA18";1994;22;7;3;0.044;40.6205;19.15383;161.5
"MEDITS-GSA18";1994;23;7;3;0.044;40.55383;19.18167;160.5
"MEDITS-GSA18";1994;24;7;4;0.1;41.23058;18.87383;284.5
"MEDITS-GSA18";1994;25;7;4;0.097;41.15842;18.87075;291.5
"MEDITS-GSA18";1994;26;7;4;0.096;41.09633;18.8675;289.5
"MEDITS-GSA18";1994;27;7;4;0.096;40.73325;18.99358;335
"MEDITS-GSA18";1994;29;7;4;0.096;40.55933;19.1005;316
"MEDITS-GSA18";1994;30;7;4;0.097;40.50775;19.12475;299
"MEDITS-GSA18";1994;31;7;4;0.097;40.45542;19.14433;319.5
"MEDITS-GSA18";1994;32;7;5;0.097;40.97842;18.78933;566.5
"MEDITS-GSA18";1994;33;7;4;0.097;40.87317;18.84558;500
"MEDITS-GSA18";1994;35;7;5;0.096;40.92667;18.80225;536
"MEDITS-GSA18";1994;36;7;5;0.098;40.81117;18.88458;555
"MEDITS-GSA18";1994;38;7;5;0.097;40.658;18.9965;576
"MEDITS-GSA18";1994;39;7;5;0.098;40.61008;18.99958;567
"MEDITS-GSA18";1994;40;7;5;0.096;40.54525;19.02258;518.5
"MEDITS-GSA18";1994;75;7;2;0.046;40.25142;18.486;80
"MEDITS-GSA18";1994;76;7;2;0.049;40.3125;18.43433;80.5
"MEDITS-GSA18";1994;77;7;4;0.086;40.39483;18.61975;351.5
"MEDITS-GSA18";1994;78;7;5;0.097;40.45192;18.63333;513
"MEDITS-GSA18";1994;79;7;3;0.045;40.43025;18.54858;125
"MEDITS-GSA18";1994;80;7;1;0.041;41.13283;16.9475;38
"MEDITS-GSA18";1994;81;7;3;0.045;40.64075;18.498;140.5
"MEDITS-GSA18";1994;83;7;3;0.037;40.65383;18.38217;118.5
"MEDITS-GSA18";1994;84;7;3;0.045;40.5855;18.49875;115
"MEDITS-GSA18";1994;85;7;4;0.093;40.66908;18.55767;444
"MEDITS-GSA18";1994;86;7;5;0.093;40.61158;18.60867;566
"MEDITS-GSA18";1994;88;7;2;0.044;40.55775;18.298;94.5
"MEDITS-GSA18";1994;89;7;3;0.045;40.68008;18.38717;119
"MEDITS-GSA18";1994;90;7;3;0.045;40.69925;18.334;119
"MEDITS-GSA18";1994;93;7;3;0.045;40.6615;18.43225;122
"MEDITS-GSA18";1994;94;7;4;0.09;40.69942;18.49008;406
"MEDITS-GSA18";1994;95;7;3;0.045;40.70575;18.28283;119
"MEDITS-GSA18";1994;96;7;4;0.09;40.72683;18.43492;387.5
"MEDITS-GSA18";1994;97;7;3;0.045;40.78858;17.99567;109.5
"MEDITS-GSA18";1994;98;7;5;0.093;40.76925;18.39892;563
"MEDITS-GSA18";1994;99;7;1;0.044;41.11983;16.9875;42
"MEDITS-GSA18";1994;100;7;1;0.044;41.2015;16.7435;44
"MEDITS-GSA18";1994;101;7;2;0.042;40.91817;17.503;73
"MEDITS-GSA18";1994;102;7;3;0.043;41.12783;17.14892;109
"MEDITS-GSA18";1994;103;7;3;0.045;41.13058;17.16442;107.5
"MEDITS-GSA18";1994;104;7;2;0.044;41.13117;17.05675;90
"MEDITS-GSA18";1994;105;7;2;0.042;41.22367;16.78892;69.5
"MEDITS-GSA18";1994;106;7;3;0.046;41.22017;16.99433;114
"MEDITS-GSA18";1994;107;7;3;0.045;41.15808;17.1275;110
"MEDITS-GSA18";1994;108;7;2;0.045;41.36117;16.56667;62.5
"MEDITS-GSA18";1994;109;7;1;0.045;41.27783;16.594;41
"MEDITS-GSA18";1994;110;7;3;0.043;41.44325;16.83542;105
"MEDITS-GSA18";1994;111;7;3;0.042;41.40883;16.85208;108
"MEDITS-GSA18";1994;112;7;2;0.046;41.318;16.57083;52
"MEDITS-GSA18";1994;113;7;3;0.043;41.476;16.84742;117
"MEDITS-GSA18";1994;116;7;5;0.087;41.51517;17.14975;524
"MEDITS-GSA18";1994;117;7;1;0.044;41.733;16.3785;45.5
"MEDITS-GSA18";1994;118;7;1;0.045;41.72942;16.3635;40.5
"MEDITS-GSA18";1994;121;7;1;0.044;41.69008;16.346;34
"MEDITS-GSA18";1994;123;7;2;0.045;41.54458;16.41875;52
"MEDITS-GSA18";1994;124;7;1;0.045;41.60167;16.38608;46
"MEDITS-GSA18";1994;125;7;1;0.047;41.43158;16.44425;49
"MEDITS-GSA18";1994;126;7;2;0.042;41.7115;16.41383;57
"MEDITS-GSA18";1994;128;7;2;0.047;41.55692;16.52633;76
"MEDITS-GSA18";1994;129;7;2;0.045;41.646;16.42817;59.5
"MEDITS-GSA18";1994;131;7;2;0.047;41.49458;16.53633;74.5
"MEDITS-GSA18";1994;132;7;3;0.045;41.88758;16.63367;120
"MEDITS-GSA18";1994;133;7;3;0.045;41.84492;16.60275;121.5
"MEDITS-GSA18";1994;134;7;3;0.087;41.83367;16.65717;108.5
"MEDITS-GSA18";1994;135;7;3;0.093;41.86008;16.59433;102.5
"MEDITS-GSA18";1994;136;7;3;0.045;41.32125;16.83708;103.5
"MEDITS-GSA18";1994;137;7;3;0.045;41.48175;16.74625;104.5
"MEDITS-GSA18";1994;138;7;3;0.046;41.24592;16.94967;112
"MEDITS-GSA18";1994;139;7;4;0.098;41.92292;16.8225;224.5
"MEDITS-GSA18";1994;142;7;4;0.09;41.44967;17.12758;375
"MEDITS-GSA18";1994;143;7;5;0.09;42.01517;17.00258;560
"MEDITS-GSA18";1994;144;7;5;0.09;42.072;17.00667;539
"MEDITS-GSA18";1994;146;7;5;0.09;41.53192;17.164;555.5
"MEDITS-GSA18";1994;1;8;1;0.044;41.6055;19.35783;47.5
"MEDITS-GSA18";1994;2;8;1;0.044;41.091;19.38717;38.5
"MEDITS-GSA18";1994;4;8;2;0.044;41.53933;19.25925;86
"MEDITS-GSA18";1994;6;8;2;0.046;41.45558;19.25333;97
"MEDITS-GSA18";1994;7;8;3;0.046;41.33433;19.17275;101.5
"MEDITS-GSA18";1994;8;8;2;0.045;41.1685;19.35117;61.5
"MEDITS-GSA18";1994;10;8;2;0.044;40.76575;19.19392;88
"MEDITS-GSA18";1994;11;8;2;0.044;40.70867;19.19192;83
"MEDITS-GSA18";1994;12;8;2;0.044;40.82017;19.19508;88
"MEDITS-GSA18";1994;13;8;2;0.044;40.90475;19.1995;91
"MEDITS-GSA18";1994;14;8;3;0.046;41.38542;19.10483;111
"MEDITS-GSA18";1994;15;8;3;0.046;41.36758;19.132;111
"MEDITS-GSA18";1994;16;8;3;0.045;40.85592;19.16175;103.5
"MEDITS-GSA18";1994;17;8;3;0.046;40.67325;19.16575;108.5
"MEDITS-GSA18";1994;19;8;3;0.045;40.633;19.17325;120
"MEDITS-GSA18";1994;21;8;3;0.046;40.63608;19.1335;177.5
"MEDITS-GSA18";1994;22;8;3;0.046;40.59667;19.16708;160
"MEDITS-GSA18";1994;23;8;3;0.045;40.55042;19.19183;152
"MEDITS-GSA18";1994;24;8;4;0.09;41.20075;18.86733;298.5
"MEDITS-GSA18";1994;25;8;4;0.09;41.13475;18.852;309.5
"MEDITS-GSA18";1994;26;8;4;0.09;41.07292;18.8615;307.5
